#Procedure: <__main__.LaserProcedure>
#Parameters:
#	Acquisition mode: Multi frame
#	Camera acquisition time: 1 s
#	Camera exposure time: 4 us
#	Frame rate: 200 Hz
#	Gain: 5 dB
#	Emission Time: 0.417 s
#	Laser Power Setpoint: 60 %
#	Measurement Time: 10 s
#	Sample Name: R4N157_ROW575
#Data:
Measurement Time (s),Pressure (Torr),TC1 (C),TC2 (C),Trigger (V),Laser output power (W),Laser output peak power (W)
5.75,0.0,24.0,26.25,0.0,0.0,0.0
5.755,0.0,24.0,26.25,0.0,0.0,0.0
5.76,0.0,24.0,26.25,0.0,0.0,0.0
5.765,0.0,24.0,26.25,0.0,0.0,0.0
5.7700000000000005,0.0,24.0,26.25,0.0,0.0,0.0
5.775,0.0,24.0,26.25,0.0,0.0,0.0
5.78,0.0,24.0,26.25,0.0,0.0,0.0
5.785,0.0,24.0,26.25,0.0,0.0,0.0
5.79,0.0,24.0,26.25,0.0,0.0,0.0
5.795,0.0,24.0,26.25,0.0,0.0,0.0
5.8,0.0,24.0,26.25,0.0,0.0,0.0
5.805,0.0,24.0,26.25,0.0,0.0,0.0
5.8100000000000005,0.0,24.0,26.25,0.0,0.0,0.0
5.815,0.0,24.0,26.25,0.0,0.0,0.0
5.82,0.0,24.0,26.25,0.0,0.0,0.0
5.825,0.0,24.0,26.25,0.0,0.0,0.0
5.83,0.0,24.0,26.25,0.0,0.0,0.0
5.835,0.0,24.0,26.25,0.0,0.0,0.0
5.84,0.0,24.0,26.25,0.0,0.0,0.0
5.845,0.0,24.0,26.25,0.0,0.0,0.0
5.8500000000000005,0.0,24.0,26.25,0.0,0.0,0.0
5.855,0.0,24.0,26.25,0.0,0.0,0.0
5.86,0.0,24.0,26.25,0.0,0.0,0.0
5.865,0.0,24.0,26.25,0.0,0.0,0.0
5.87,0.0,24.0,26.25,0.0,0.0,0.0
5.875,0.0,24.0,26.25,0.0,0.0,0.0
5.88,0.0,24.0,26.25,0.0,0.0,0.0
5.885,0.0,24.0,26.25,0.0,0.0,0.0
5.89,0.0,24.0,26.25,0.0,0.0,0.0
5.8950000000000005,0.0,24.0,26.25,0.0,0.0,0.0
5.9,0.0,24.0,26.25,0.0,0.0,0.0
5.905,0.0,24.0,26.25,0.0,0.0,0.0
5.91,0.0,24.0,26.25,0.0,0.0,0.0
5.915,0.0,24.0,26.25,0.0,0.0,0.0
5.92,0.0,24.0,26.25,0.0,0.0,0.0
5.925,0.0,24.0,26.25,0.0,0.0,0.0
5.93,0.0,24.0,26.25,0.0,0.0,0.0
5.9350000000000005,0.0,24.0,26.25,0.0,0.0,0.0
5.94,0.0,24.0,26.25,0.0,0.0,0.0
5.945,0.0,24.0,26.25,0.0,0.0,0.0
5.95,0.0,24.0,26.25,0.0,0.0,0.0
5.955,0.0,24.0,26.25,0.0,0.0,0.0
5.96,0.0,24.0,26.25,0.0,0.0,0.0
5.965,0.0,24.0,26.25,0.0,0.0,0.0
5.97,0.0,24.0,26.25,0.0,0.0,0.0
5.9750000000000005,0.0,24.0,26.25,0.0,0.0,0.0
5.98,0.0,24.0,26.25,0.0,0.0,0.0
5.985,0.0,24.0,26.25,0.0,0.0,0.0
5.99,0.0,24.25,26.25,0.0,0.0,0.0
5.995,0.0,24.25,26.25,0.0,0.0,0.0
6.0,0.0,24.25,26.25,0.0,0.0,0.0
6.005,0.0,24.25,26.25,0.0,0.0,0.0
6.01,0.0,24.25,26.25,0.0,0.0,0.0
6.015000000000001,0.0,24.25,26.25,0.0,0.0,0.0
6.0200000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.025,0.0,24.25,26.25,0.0,0.0,0.0
6.03,0.0,24.25,26.25,0.0,0.0,0.0
6.035,0.0,24.25,26.25,0.0,0.0,0.0
6.04,0.0,24.25,26.25,0.0,0.0,0.0
6.045,0.0,24.25,26.25,0.0,0.0,0.0
6.05,0.0,24.25,26.25,0.0,0.0,0.0
6.055,0.0,24.25,26.25,0.0,0.0,0.0
6.0600000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.065,0.0,24.25,26.25,0.0,0.0,0.0
6.07,0.0,24.25,26.25,0.0,0.0,0.0
6.075,0.0,24.25,26.25,0.0,0.0,0.0
6.08,0.0,24.25,26.25,0.0,0.0,0.0
6.085,0.0,24.25,26.25,0.0,0.0,0.0
6.09,0.0,24.25,26.25,0.0,0.0,0.0
6.095,0.0,24.25,26.25,0.0,0.0,0.0
6.1000000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.105,0.0,24.25,26.25,0.0,0.0,0.0
6.11,0.0,24.25,26.25,0.0,0.0,0.0
6.115,0.0,24.25,26.25,0.0,0.0,0.0
6.12,0.0,24.25,26.25,0.0,0.0,0.0
6.125,0.0,24.25,26.25,0.0,0.0,0.0
6.13,0.0,24.25,26.25,0.0,0.0,0.0
6.135,0.0,24.25,26.25,0.0,0.0,0.0
6.140000000000001,0.0,24.25,26.25,0.0,0.0,0.0
6.1450000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.15,0.0,24.25,26.25,0.0,0.0,0.0
6.155,0.0,24.25,26.25,0.0,0.0,0.0
6.16,0.0,24.25,26.25,0.0,0.0,0.0
6.165,0.0,24.25,26.25,0.0,0.0,0.0
6.17,0.0,24.25,26.25,0.0,0.0,0.0
6.175,0.0,24.25,26.25,0.0,0.0,0.0
6.18,0.0,24.25,26.25,0.0,0.0,0.0
6.1850000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.19,0.0,24.25,26.25,0.0,0.0,0.0
6.195,0.0,24.25,26.25,0.0,0.0,0.0
6.2,0.0,24.25,26.25,0.0,0.0,0.0
6.205,0.0,24.25,26.25,0.0,0.0,0.0
6.21,0.0,24.25,26.25,0.0,0.0,0.0
6.215,0.0,24.25,26.25,0.0,0.0,0.0
6.22,0.0,24.25,26.25,0.0,0.0,0.0
6.2250000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.23,0.0,24.25,26.25,0.0,0.0,0.0
6.235,0.0,24.25,26.25,0.0,0.0,0.0
6.24,0.0,24.25,26.25,0.0,0.0,0.0
6.245,0.0,24.25,26.25,0.0,0.0,0.0
6.25,0.0,24.25,26.25,0.0,0.0,0.0
6.255,0.0,24.25,26.25,0.0,0.0,0.0
6.26,0.0,24.25,26.25,0.0,0.0,0.0
6.265000000000001,0.0,24.25,26.25,0.0,0.0,0.0
6.2700000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.275,0.0,24.25,26.25,0.0,0.0,0.0
6.28,0.0,24.25,26.25,0.0,0.0,0.0
6.285,0.0,24.25,26.25,0.0,0.0,0.0
6.29,0.0,24.25,26.25,0.0,0.0,0.0
6.295,0.0,24.25,26.25,0.0,0.0,0.0
6.3,0.0,24.25,26.25,0.0,0.0,0.0
6.305,0.0,24.25,26.25,0.0,0.0,0.0
6.3100000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.315,0.0,24.25,26.25,0.0,0.0,0.0
6.32,0.0,24.25,26.25,0.0,0.0,0.0
6.325,0.0,24.25,26.25,0.0,0.0,0.0
6.33,0.0,24.25,26.25,0.0,0.0,0.0
6.335,0.0,24.25,26.25,0.0,0.0,0.0
6.34,0.0,24.25,26.25,0.0,0.0,0.0
6.345,0.0,24.25,26.25,0.0,0.0,0.0
6.3500000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.355,0.0,24.25,26.25,0.0,0.0,0.0
6.36,0.0,24.000006675698373,26.25,0.0,0.0,0.0
6.365,0.0,24.0,26.25,0.0,0.0,0.0
6.37,0.0,24.0,26.25,0.0,0.0,0.0
6.375,0.0,24.0,26.25,0.0,0.0,0.0
6.38,0.0,24.0,26.25,0.0,0.0,0.0
6.385,0.0,24.0,26.25,0.0,0.0,0.0
6.390000000000001,0.0,24.0,26.25,0.0,0.0,0.0
6.3950000000000005,0.0,24.0,26.25,0.0,0.0,0.0
6.4,0.0,24.0,26.25,0.0,0.0,0.0
6.405,0.0,24.0,26.25,0.0,0.0,0.0
6.41,0.0,24.0,26.25,0.0,0.0,0.0
6.415,0.0,24.0,26.25,0.0,0.0,0.0
6.42,0.0,24.0,26.25,0.0,0.0,0.0
6.425,0.0,24.0,26.25,0.0,0.0,0.0
6.43,0.0,24.0,26.25,0.0,0.0,0.0
6.4350000000000005,0.0,24.0,26.25,0.0,0.0,0.0
6.44,0.0,24.0,26.25,0.0,0.0,0.0
6.445,0.0,24.0,26.25,0.0,0.0,0.0
6.45,0.0,24.0,26.25,0.0,0.0,0.0
6.455,0.0,24.0,26.25,0.0,0.0,0.0
6.46,0.0,24.0,26.25,0.0,0.0,0.0
6.465,0.0,24.0,26.25,0.0,0.0,0.0
6.47,0.0,24.0,26.25,0.0,0.0,0.0
6.4750000000000005,0.0,24.0,26.25,0.0,0.0,0.0
6.48,0.0,24.0,26.25,0.0,0.0,0.0
6.485,0.0,24.0,26.25,0.0,0.0,0.0
6.49,0.0,24.0,26.25,0.0,0.0,0.0
6.495,0.0,24.0,26.25,0.0,0.0,0.0
6.5,0.0,24.0,26.25,0.0,0.0,0.0
6.505,0.0,24.0,26.25,0.0,0.0,0.0
6.51,0.0,24.24998855603916,26.25,0.0,0.0,0.0
6.515000000000001,0.0,24.25,26.25,0.0,0.0,0.0
6.5200000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.525,0.0,24.25,26.25,0.0,0.0,0.0
6.53,0.0,24.25,26.25,0.0,0.0,0.0
6.535,0.0,24.25,26.25,0.0,0.0,0.0
6.54,0.0,24.25,26.25,0.0,0.0,0.0
6.545,0.0,24.25,26.25,0.0,0.0,0.0
6.55,0.0,24.25,26.25,0.0,0.0,0.0
6.555,0.0,24.25,26.25,0.0,0.0,0.0
6.5600000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.565,0.0,24.25,26.25,0.0,0.0,0.0
6.57,0.0,24.25,26.25,0.0,0.0,0.0
6.575,0.0,24.25,26.25,0.0,0.0,0.0
6.58,0.0,24.25,26.25,0.0,0.0,0.0
6.585,0.0,24.25,26.25,0.0,0.0,0.0
6.59,0.0,24.25,26.25,0.0,0.0,0.0
6.595,0.0,24.25,26.25,0.0,0.0,0.0
6.6000000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.605,0.0,24.25,26.25,0.0,0.0,0.0
6.61,0.0,24.25,26.25,0.0,0.0,0.0
6.615,0.0,24.25,26.25,0.0,0.0,0.0
6.62,0.0,24.25,26.25,0.0,0.0,0.0
6.625,0.0,24.25,26.25,0.0,0.0,0.0
6.63,0.0,24.25,26.25,0.0,0.0,0.0
6.635,0.0,24.25,26.25,0.0,0.0,0.0
6.640000000000001,0.0,24.25,26.25,0.0,0.0,0.0
6.6450000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.65,0.0,24.25,26.25,0.0,0.0,0.0
6.655,0.0,24.25,26.25,0.0,0.0,0.0
6.66,0.0,24.25,26.25,0.0,0.0,0.0
6.665,0.0,24.25,26.25,0.0,0.0,0.0
6.67,0.0,24.25,26.25,0.0,0.0,0.0
6.675,0.0,24.25,26.25,0.0,0.0,0.0
6.68,0.0,24.25,26.25,0.0,0.0,0.0
6.6850000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.69,0.0,24.25,26.25,0.0,0.0,0.0
6.695,0.0,24.25,26.25,0.0,0.0,0.0
6.7,0.0,24.25,26.25,0.0,0.0,0.0
6.705,0.0,24.25,26.25,0.0,0.0,0.0
6.71,0.0,24.25,26.25,0.0,0.0,0.0
6.715,0.0,24.25,26.25,0.0,0.0,0.0
6.72,0.0,24.25,26.25,0.0,0.0,0.0
6.7250000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.73,0.0,24.25,26.25,0.0,0.0,0.0
6.735,0.0,24.25,26.25,0.0,0.0,0.0
6.74,0.0,24.25,26.25,0.0,0.0,0.0
6.745,0.0,24.25,26.25,0.0,0.0,0.0
6.75,0.0,24.25,26.25,0.0,0.0,0.0
6.755,0.0,24.25,26.25,0.0,0.0,0.0
6.76,0.0,24.25,26.25,0.0,0.0,0.0
6.765000000000001,0.0,24.25,26.25,0.0,0.0,0.0
6.7700000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.775,0.0,24.25,26.25,0.0,0.0,0.0
6.78,0.0,24.25,26.25,0.0,0.0,0.0
6.785,0.0,24.25,26.25,0.0,0.0,0.0
6.79,0.0,24.25,26.25,0.0,0.0,0.0
6.795,0.0,24.25,26.25,0.0,0.0,0.0
6.8,0.0,24.25,26.25,0.0,0.0,0.0
6.805,0.0,24.25,26.25,0.0,0.0,0.0
6.8100000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.815,0.0,24.25,26.25,0.0,0.0,0.0
6.82,0.0,24.25,26.25,0.0,0.0,0.0
6.825,0.0,24.25,26.25,0.0,0.0,0.0
6.83,0.0,24.25,26.25,0.0,0.0,0.0
6.835,0.0,24.25,26.25,0.0,0.0,0.0
6.84,0.0,24.25,26.25,0.0,0.0,0.0
6.845,0.0,24.25,26.25,0.0,0.0,0.0
6.8500000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.855,0.0,24.25,26.25,0.0,0.0,0.0
6.86,0.0,24.25,26.25,0.0,0.0,0.0
6.865,0.0,24.25,26.25,0.0,0.0,0.0
6.87,0.0,24.25,26.25,0.0,0.0,0.0
6.875,0.0,24.25,26.25,0.0,0.0,0.0
6.88,0.0,24.25,26.25,0.0,0.0,0.0
6.885,0.0,24.25,26.25,0.0,0.0,0.0
6.890000000000001,0.0,24.25,26.25,0.0,0.0,0.0
6.8950000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.9,0.0,24.25,26.25,0.0,0.0,0.0
6.905,0.0,24.25,26.25,0.0,0.0,0.0
6.91,0.0,24.25,26.25,0.0,0.0,0.0
6.915,0.0,24.25,26.25,0.0,0.0,0.0
6.92,0.0,24.25,26.25,0.0,0.0,0.0
6.925,0.0,24.25,26.25,0.0,0.0,0.0
6.93,0.0,24.25,26.25,0.0,0.0,0.0
6.9350000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.94,0.0,24.25,26.25,0.0,0.0,0.0
6.945,0.0,24.25,26.25,0.0,0.0,0.0
6.95,0.0,24.25,26.25,0.0,0.0,0.0
6.955,0.0,24.25,26.25,0.0,0.0,0.0
6.96,0.0,24.25,26.25,0.0,0.0,0.0
6.965,0.0,24.25,26.25,0.0,0.0,0.0
6.97,0.0,24.25,26.25,0.0,0.0,0.0
6.9750000000000005,0.0,24.25,26.25,0.0,0.0,0.0
6.98,0.0,24.25,26.25,0.0,0.0,0.0
6.985,0.0,24.25,26.25,0.0,0.0,0.0
6.99,0.0,24.25,26.25,0.0,0.0,0.0
6.995,0.0,24.25,26.25,0.0,0.0,0.0
7.0,0.0,24.25,26.25,0.0,0.0,0.0
7.005,0.0,24.25,26.25,0.0,0.0,0.0
7.01,0.0,24.25,26.25,0.0,0.0,0.0
7.015000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.0200000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.025,0.0,24.25,26.25,0.0,0.0,0.0
7.03,0.0,24.25,26.25,0.0,0.0,0.0
7.035,0.0,24.25,26.25,0.0,0.0,0.0
7.04,0.0,24.25,26.25,0.0,0.0,0.0
7.045,0.0,24.25,26.25,0.0,0.0,0.0
7.05,0.0,24.25,26.25,0.0,0.0,0.0
7.055,0.0,24.25,26.25,0.0,0.0,0.0
7.0600000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.065,0.0,24.25,26.25,0.0,0.0,0.0
7.07,0.0,24.25,26.25,0.0,0.0,0.0
7.075,0.0,24.25,26.25,0.0,0.0,0.0
7.08,0.0,24.25,26.25,0.0,0.0,0.0
7.085,0.0,24.25,26.25,0.0,0.0,0.0
7.09,0.0,24.25,26.25,0.0,0.0,0.0
7.095,0.0,24.25,26.25,0.0,0.0,0.0
7.1000000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.105,0.0,24.25,26.25,0.0,0.0,0.0
7.11,0.0,24.25,26.25,0.0,0.0,0.0
7.115,0.0,24.25,26.25,0.0,0.0,0.0
7.12,0.0,24.25,26.25,0.0,0.0,0.0
7.125,0.0,24.25,26.25,0.0,0.0,0.0
7.13,0.0,24.25,26.25,0.0,0.0,0.0
7.135,0.0,24.25,26.25,0.0,0.0,0.0
7.140000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.1450000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.15,0.0,24.25,26.25,0.0,0.0,0.0
7.155,0.0,24.25,26.25,0.0,0.0,0.0
7.16,0.0,24.25,26.25,0.0,0.0,0.0
7.165,0.0,24.25,26.25,0.0,0.0,0.0
7.17,0.0,24.25,26.25,0.0,0.0,0.0
7.175,0.0,24.25,26.25,0.0,0.0,0.0
7.18,0.0,24.0,26.25,0.0,0.0,0.0
7.1850000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.19,0.0,24.0,26.25,0.0,0.0,0.0
7.195,0.0,24.0,26.25,0.0,0.0,0.0
7.2,0.0,24.0,26.25,0.0,0.0,0.0
7.205,0.0,24.0,26.25,0.0,0.0,0.0
7.21,0.0,24.0,26.25,0.0,0.0,0.0
7.215,0.0,24.0,26.25,0.0,0.0,0.0
7.22,0.0,24.0,26.25,0.0,0.0,0.0
7.2250000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.23,0.0,24.0,26.25,0.0,0.0,0.0
7.235,0.0,24.0,26.25,0.0,0.0,0.0
7.24,0.0,24.0,26.25,0.0,0.0,0.0
7.245,0.0,24.0,26.25,0.0,0.0,0.0
7.25,0.0,24.0,26.25,0.0,0.0,0.0
7.255,0.0,24.249994277954094,26.25,0.0,0.0,0.0
7.26,0.0,24.25,26.25,0.0,0.0,0.0
7.265000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.2700000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.275,0.0,24.25,26.25,0.0,0.0,0.0
7.28,0.0,24.25,26.25,0.0,0.0,0.0
7.285,0.0,24.25,26.25,0.0,0.0,0.0
7.29,0.0,24.25,26.25,0.0,0.0,0.0
7.295,0.0,24.25,26.25,0.0,0.0,0.0
7.3,0.0,24.25,26.25,0.0,0.0,0.0
7.305,0.0,24.25,26.25,0.0,0.0,0.0
7.3100000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.315,0.0,24.25,26.25,0.0,0.0,0.0
7.32,0.0,24.25,26.25,0.0,0.0,0.0
7.325,0.0,24.0,26.25,0.0,0.0,0.0
7.33,0.0,24.0,26.25,0.0,0.0,0.0
7.335,0.0,24.0,26.25,0.0,0.0,0.0
7.34,0.0,24.0,26.25,0.0,0.0,0.0
7.345,0.0,24.0,26.25,0.0,0.0,0.0
7.3500000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.355,0.0,24.0,26.25,0.0,0.0,0.0
7.36,0.0,24.0,26.25,0.0,0.0,0.0
7.365,0.0,24.0,26.25,0.0,0.0,0.0
7.37,0.0,24.0,26.25,0.0,0.0,0.0
7.375,0.0,24.0,26.25,0.0,0.0,0.0
7.38,0.0,24.0,26.25,0.0,0.0,0.0
7.385,0.0,24.0,26.25,0.0,0.0,0.0
7.390000000000001,0.0,24.0,26.25,0.0,0.0,0.0
7.3950000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.4,0.0,24.0,26.25,0.0,0.0,0.0
7.405,0.0,24.0,26.25,0.0,0.0,0.0
7.41,0.0,24.0,26.25,0.0,0.0,0.0
7.415,0.0,24.0,26.25,0.0,0.0,0.0
7.42,0.0,24.0,26.25,0.0,0.0,0.0
7.425,0.0,24.0,26.25,0.0,0.0,0.0
7.43,0.0,24.0,26.25,0.0,0.0,0.0
7.4350000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.44,0.0,24.0,26.25,0.0,0.0,0.0
7.445,0.0,24.0,26.25,0.0,0.0,0.0
7.45,0.0,24.0,26.25,0.0,0.0,0.0
7.455,0.0,24.0,26.25,0.0,0.0,0.0
7.46,0.0,24.0,26.25,0.0,0.0,0.0
7.465,0.0,24.0,26.25,0.0,0.0,0.0
7.47,0.0,24.000010490177363,26.25,0.0,0.0,0.0
7.4750000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.48,0.0,24.25,26.25,0.0,0.0,0.0
7.485,0.0,24.25,26.25,0.0,0.0,0.0
7.49,0.0,24.25,26.25,0.0,0.0,0.0
7.495,0.0,24.25,26.25,0.0,0.0,0.0
7.5,0.0,24.25,26.25,0.0,0.0,0.0
7.505,0.0,24.25,26.25,0.0,0.0,0.0
7.51,0.0,24.25,26.25,0.0,0.0,0.0
7.515000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.5200000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.525,0.0,24.25,26.25,0.0,0.0,0.0
7.53,0.0,24.25,26.25,0.0,0.0,0.0
7.535,0.0,24.25,26.25,0.0,0.0,0.0
7.54,0.0,24.25,26.25,0.0,0.0,0.0
7.545,0.0,24.25,26.25,0.0,0.0,0.0
7.55,0.0,24.00000953665586,26.25,0.0,0.0,0.0
7.555,0.0,24.0,26.25,0.0,0.0,0.0
7.5600000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.565,0.0,24.0,26.25,0.0,0.0,0.0
7.57,0.0,24.0,26.25,0.0,0.0,0.0
7.575,0.0,24.0,26.25,0.0,0.0,0.0
7.58,0.0,24.0,26.25,0.0,0.0,0.0
7.585,0.0,24.0,26.25,0.0,0.0,0.0
7.59,0.0,24.0,26.25,0.0,0.0,0.0
7.595,0.0,24.0,26.25,0.0,0.0,0.0
7.6000000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.605,0.0,24.0,26.25,0.0,0.0,0.0
7.61,0.0,24.0,26.25,0.0,0.0,0.0
7.615,0.0,24.0,26.25,0.0,0.0,0.0
7.62,0.0,24.000005721914935,26.25,0.0,0.0,0.0
7.625,0.0,24.249999999869033,26.25,0.0,0.0,0.0
7.63,0.0,24.25,26.25,0.0,0.0,0.0
7.635,0.0,24.25,26.25,0.0,0.0,0.0
7.640000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.6450000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.65,0.0,24.25,26.25,0.0,0.0,0.0
7.655,0.0,24.25,26.25,0.0,0.0,0.0
7.66,0.0,24.25,26.25,0.0,0.0,0.0
7.665,0.0,24.25,26.25,0.0,0.0,0.0
7.67,0.0,24.25,26.25,0.0,0.0,0.0
7.675,0.0,24.25,26.25,0.0,0.0,0.0
7.68,0.0,24.25,26.25,0.0,0.0,0.0
7.6850000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.69,0.0,24.25,26.25,0.0,0.0,0.0
7.695,0.0,24.25,26.25,0.0,0.0,0.0
7.7,0.0,24.25,26.25,0.0,0.0,0.0
7.705,0.0,24.25,26.25,0.0,0.0,0.0
7.71,0.0,24.25,26.25,0.0,0.0,0.0
7.715,0.0,24.25,26.25,0.0,0.0,0.0
7.72,0.0,24.25,26.25,0.0,0.0,0.0
7.7250000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.73,0.0,24.25,26.25,0.0,0.0,0.0
7.735,0.0,24.25,26.25,0.0,0.0,0.0
7.74,0.0,24.25,26.25,0.0,0.0,0.0
7.745,0.0,24.25,26.25,0.0,0.0,0.0
7.75,0.0,24.25,26.25,0.0,0.0,0.0
7.755,0.0,24.25,26.25,0.0,0.0,0.0
7.76,0.0,24.25,26.25,0.0,0.0,0.0
7.765000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.7700000000000005,0.0,24.24999904634749,26.25,0.0,0.0,0.0
7.775,0.0,24.000004768393392,26.25,0.0,0.0,0.0
7.78,0.0,24.0,26.25,0.0,0.0,0.0
7.785,0.0,24.0,26.25,0.0,0.0,0.0
7.79,0.0,24.0,26.25,0.0,0.0,0.0
7.795,0.0,24.0,26.25,0.0,0.0,0.0
7.8,0.0,24.0,26.25,0.0,0.0,0.0
7.805000000000001,0.0,24.0,26.25,0.0,0.0,0.0
7.8100000000000005,0.0,24.0,26.25,0.0,0.0,0.0
7.815,0.0,24.0,26.25,0.0,0.0,0.0
7.82,0.0,24.0,26.25,0.0,0.0,0.0
7.825,0.0,24.0,26.25,0.0,0.0,0.0
7.83,0.0,24.0,26.25,0.0,0.0,0.0
7.835,0.0,24.0,26.25,0.0,0.0,0.0
7.84,0.0,24.0,26.25,0.0,0.0,0.0
7.845,0.0,24.000010490177363,26.25,0.0,0.0,0.0
7.8500000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.855,0.0,24.25,26.25,0.0,0.0,0.0
7.86,0.0,24.25,26.25,0.0,0.0,0.0
7.865,0.0,24.25,26.25,0.0,0.0,0.0
7.87,0.0,24.25,26.25,0.0,0.0,0.0
7.875,0.0,24.25,26.25,0.0,0.0,0.0
7.88,0.0,24.25,26.25,0.0,0.0,0.0
7.885,0.0,24.25,26.25,0.0,0.0,0.0
7.890000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.8950000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.9,0.0,24.25,26.25,0.0,0.0,0.0
7.905,0.0,24.25,26.25,0.0,0.0,0.0
7.91,0.0,24.25,26.25,0.0,0.0,0.0
7.915,0.0,24.25,26.25,0.0,0.0,0.0
7.92,0.0,24.25,26.25,0.0,0.0,0.0
7.925,0.0,24.25,26.25,0.0,0.0,0.0
7.930000000000001,0.0,24.25,26.25,0.0,0.0,0.0
7.9350000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.94,0.0,24.25,26.25,0.0,0.0,0.0
7.945,0.0,24.25,26.25,0.0,0.0,0.0
7.95,0.0,24.25,26.25,0.0,0.0,0.0
7.955,0.0,24.25,26.25,0.0,0.0,0.0
7.96,0.0,24.25,26.25,0.0,0.0,0.0
7.965,0.0,24.25,26.25,0.0,0.0,0.0
7.97,0.0,24.25,26.25,0.0,0.0,0.0
7.9750000000000005,0.0,24.25,26.25,0.0,0.0,0.0
7.98,0.0,24.25,26.25,0.0,0.0,0.0
7.985,0.0,24.25,26.25,0.0,0.0,0.0
7.99,0.0,24.249988556170127,26.25,0.0,0.0,0.0
7.995,0.0,24.0,26.25,0.0,0.0,0.0
8.0,0.0,24.0,26.25,0.0,0.0,0.0
8.005,0.0,24.0,26.25,0.0,0.0,0.0
8.01,0.0,24.0,26.25,0.0,0.0,0.0
8.015,0.0,24.0,26.25,0.0,0.0,0.0
8.02,0.0,24.0,26.25,0.0,0.0,0.0
8.025,0.0,24.0,26.25,0.0,0.0,0.0
8.03,0.0,24.0,26.25,0.0,0.0,0.0
8.035,0.0,24.0,26.25,0.0,0.0,0.0
8.040000000000001,0.0,24.0,26.25,0.0,0.0,0.0
8.045,0.0,24.0,26.25,0.0,0.0,0.0
8.05,0.0,24.0,26.25,0.0,0.0,0.0
8.055,0.0,24.0,26.25,0.0,0.0,0.0
8.06,0.0,24.0,26.25,0.0,0.0,0.0
8.065,0.0,24.0,26.25,0.0,0.0,0.0
8.07,0.0,24.0,26.25,0.0,0.0,0.0
8.075,0.0,24.0,26.25,0.0,0.0,0.0
8.08,0.0,24.0,26.25,0.0,0.0,0.0
8.085,0.0,24.0,26.25,0.0,0.0,0.0
8.09,0.0,24.0,26.25,0.0,0.0,0.0
8.095,0.0,24.0,26.25,0.0,0.0,0.0
8.1,0.0,24.0,26.25,0.0,0.0,0.0
8.105,0.0,24.0,26.25,0.0,0.0,0.0
8.11,0.0,24.0,26.25,0.0,0.0,0.0
8.115,0.0,24.0,26.25,0.0,0.0,0.0
8.120000000000001,0.0,24.0,26.25,0.0,0.0,0.0
8.125,0.0,24.0,26.25,0.0,0.0,0.0
8.13,0.0,24.0,26.25,0.0,0.0,0.0
