#Procedure: <__main__.LaserProcedure>
#Parameters:
#	Acquisition mode: Multi frame
#	Camera acquisition time: 1 s
#	Camera exposure time: 4 us
#	Frame rate: 200 Hz
#	Gain: 0 dB
#	Emission Time: 0.5 s
#	Laser power setpoint: 90 %
#	Measurement Time: 10 s
#	Sample Name: R4N64_7p5R_ROW261
#Data:
Measurement Time (s),Pressure (Torr),TC1 (C),TC2 (C),Trigger (V),Laser output power (W),Laser output peak power (W)
0.3099999964505568,0.0,23.25,23.25,0.0,0.0,0.0
0.3149999963933077,0.0,23.25,23.25,0.0,0.0,0.0
0.31999999633605863,0.0,23.25,23.25,0.0,0.0,0.0
0.32499999627880954,0.0,23.25,23.25,0.0,0.0,0.0
0.32999999622156045,0.0,23.25,23.25,0.0,0.0,0.0
0.33499999616431136,0.0,23.25,23.25,0.0,0.0,0.0
0.3399999961070623,0.0,23.25,23.25,0.0,0.0,0.0
0.34499999604981324,0.0,23.25,23.25,0.0,0.0,0.0
0.34999999599256415,0.0,23.25,23.25,0.0,0.0,0.0
0.35499999593531506,0.0,23.25,23.25,0.0,0.0,0.0
0.35999999587806597,0.0,23.25,23.25,0.0,0.0,0.0
0.3649999958208169,0.0,23.25,23.25,0.0,0.0,0.0
0.3699999957635678,0.0,23.25,23.25,0.0,0.0,0.0
0.3749999957063187,0.0,23.25,23.25,0.0,43.38246280814016,718.2207731569871
0.3799999956490696,0.0,23.25000002087208,23.25,0.0,88.17798140665663,1459.8354699546487
0.3849999955918205,0.0,23.5,23.25,0.0,132.9735000051731,2201.4501667523105
0.3899999955345715,0.0,23.5,23.25,0.0,177.76901860369006,2943.06486354998
0.3949999954773224,0.0,23.5,23.25,0.0,243.3371093750295,2980.0
0.3999999954200733,0.0,23.5,23.25,0.0,309.99397557110615,2980.0
0.4049999953628242,0.0,23.5,23.25,0.0,376.6508417671827,2980.0
0.4099999953055751,0.0,23.5,23.25,0.0,443.361198049632,2980.0
0.41499999524832604,0.0,23.5,23.25,0.0,510.3333785022972,2980.0
0.41999999519107695,0.0,23.5,23.25,0.0,577.3055589549624,2980.0
0.42499999513382786,0.0,23.5,23.25,0.0,644.2777394076277,2980.0
0.42999999507657877,0.0,23.5,23.25,0.0,720.150355887686,2980.0
0.43499999501932973,0.0,23.5,23.25,0.0,798.1102319769361,2980.0
0.43999999496208064,0.0,23.5,23.25,0.0,876.0701080661855,2980.0
0.44499999490483155,0.0,23.5,23.25,0.0,952.9886506458645,2980.0
0.44999999484758246,0.0,23.5,23.25,0.0,1029.2582860906246,2980.0
0.4549999947903334,0.0,23.5,23.25,0.0,1105.5279215353848,2980.0
0.4599999947330843,0.0,23.250000671042468,23.25,0.0,1179.0278785302962,2980.0
0.4649999946758352,0.0,23.25,23.25,0.0,1241.0220247201337,2980.0
0.4699999946185861,0.0,23.25,23.25,0.0,1303.0161709099712,2980.0
0.474999994561337,0.0,23.25,23.25,0.0,1365.0103170998084,2980.0
0.4799999945040879,0.0,23.25,23.25,0.0,1438.6438806934857,2980.0
0.4849999944468389,0.0,23.25,23.25,0.0,1560.7469819184537,2980.0
0.4899999943895898,0.0,23.25,23.25,0.0,1682.8500831434203,2980.0
0.4949999943323407,0.0,23.25,23.25,0.0,1804.9531843683872,2980.0
0.4999999942750916,0.0,23.25,23.25,0.0,1915.281444949287,2980.0
0.5049999942178426,0.0,23.25,23.25,0.0,1975.0265157252916,2980.0
0.5099999941605935,0.0,23.25,23.25,0.0,2034.7715865012956,2980.0
0.5149999941033444,0.0,23.25,23.25,0.0,2094.5166572772996,2980.0
0.5199999940460953,0.0,23.25,23.25,0.0,2154.3107357813433,2980.0
0.5249999939888462,0.0,23.25,23.25,0.0,2214.315799532356,2980.0
0.5299999939315971,0.0,23.25000112707895,23.25,0.0,2274.3208632833685,2980.0
0.534999993874348,0.0,23.499998377634494,23.25,0.0,2334.325927034381,2980.0
0.539999993817099,0.0,23.5,23.25,0.0,2394.8484915227364,2980.0
0.5449999937598499,0.0,23.5,23.25,0.0,2457.59406273012,2980.0
0.5499999937026008,0.0,23.5,23.25,0.0,2520.339633937504,2980.0
0.5549999936453517,0.0,23.5,23.25,0.0,2583.0852051448883,2980.0
0.5599999935881026,0.0,23.5,23.25,0.0,2646.8658964779866,2977.3137139221785
0.5649999935308535,0.0,23.5,23.25,0.0,2715.1013190376643,2963.0667575635644
0.5699999934736044,0.0,23.5,23.25,0.0,2783.3367415973426,2948.8198012049506
0.5749999934163553,0.0,23.5,23.25,0.0,2851.5721641570203,2934.5728448463365
0.5799999933591062,0.0,23.5,23.25,0.0,2907.0,2923.0
0.5849999933018571,0.0,23.5,23.25,0.0,2907.0,2923.0
0.5899999932446081,0.0,23.5,23.25,0.0,2907.0,2923.0
0.5949999931873591,0.0,23.5,23.25,0.0,2907.0,2923.0
0.59999999313011,0.0,23.5,23.25,0.0,2907.088044618434,2923.1320669276515
0.6049999930728609,0.0,23.5,23.25,0.0,2907.588110663379,2923.882165995069
0.6099999930156118,0.0,23.5,23.25,0.0,2908.088176708324,2924.6322650624866
0.6149999929583627,0.0,23.5,23.25,0.0,2908.5882427532692,2925.382364129904
0.6199999929011136,0.0,23.5,23.25,0.0,2909.0,2926.0
0.6249999928438645,0.0,23.5,23.25,0.0,2909.0,2926.0
0.6299999927866154,0.0,23.5,23.25,0.0,2909.0,2926.0
0.6349999927293664,0.0,23.5,23.25,0.0,2909.0,2926.0
0.6399999926721173,0.0,23.5,23.25,0.0,2909.128547919852,2926.0
0.6449999926148682,0.0,23.5,23.25,0.0,2909.8795782200705,2926.0
0.6499999925576191,0.0,23.5,23.25,0.0,2910.6306085202896,2926.0
0.65499999250037,0.0,23.5,23.25,0.0,2911.3816388205087,2926.0
0.6599999924431209,0.0,23.5,23.25,0.0,2912.0,2926.0
0.6649999923858718,0.0,23.5,23.25,0.0,2912.0,2926.0
0.6699999923286227,0.0,23.5,23.499998791501408,0.0,2912.0,2926.0
0.6749999922713736,0.0,23.5,23.5,0.0,2912.0,2926.0
0.6799999922141245,0.0,23.250000737385875,23.5,0.0,2912.0,2926.0
0.6849999921568755,0.0,23.25,23.5,0.0,2912.0,2926.0
0.6899999920996265,0.0,23.25,23.5,0.0,2912.0,2926.0
0.6949999920423774,0.0,23.25,23.5,0.0,2912.0,2926.0
0.6999999919851283,4.240606604181952e-05,23.25,23.5,0.0,2912.0848121320837,2926.0
0.7049999919278792,0.0002924420695694909,23.25,23.5,0.0,2912.584884139139,2926.0
0.7099999918706301,0.0005424780730971623,23.25,23.5,0.0,2913.084956146194,2926.0
0.714999991813381,0.0007925140766248338,23.25,23.5,0.0,2913.58502815325,2926.0
0.7199999917561319,0.0010382253428117166,23.25,23.5,0.0,2914.0,2926.2123630156207
0.7249999916988829,0.0012628479972429342,23.25,23.5,0.0,2914.0,2927.4602666513497
0.7299999916416338,0.0014874706516741518,23.25,23.5,0.0,2914.0,2928.7081702870787
0.7349999915843847,0.0017120933061053694,23.25,23.5,0.0,2914.0,2929.9560739228077
0.7399999915271356,0.0019490503482426941,23.25,23.5,0.0,2914.0817505804043,2931.0
0.7449999914698865,0.0022491329080349255,23.25,23.25000065538841,0.0,2914.5818881800583,2931.0
0.7499999914126374,0.002549215467827157,23.25,23.25,0.0,2915.082025779712,2931.0
0.7549999913553883,0.0028492980276193882,23.49999981572431,23.25,0.0,2915.5821633793657,2931.0
0.7599999912981392,0.003149334114056142,23.5,23.25,0.0,2916.1233352851405,2931.0
0.7649999912408901,0.00344913425834453,23.5,23.25,0.0,2916.8728356458614,2931.0
0.769999991183641,0.0037489344026329185,23.5,23.25,0.0,2917.6223360065824,2931.0
0.774999991126392,0.004048734546921307,23.5,23.25,0.0,2918.3718363673033,2931.0
0.779999991069143,0.004356514738392691,23.5,23.25,0.0,2919.0,2931.0
0.7849999910118939,0.004705607857195981,23.5,23.25,0.0,2919.0,2931.0
0.7899999909546448,0.005054700975999271,23.5,23.25,0.0,2919.0,2931.0
0.7949999908973957,0.005403794094802561,23.5,23.25,0.0,2919.0,2931.0
0.7999999908401466,0.005760606108101917,23.5,23.25,0.0,2919.0,2931.0
0.8049999907828975,0.0061606494050225015,23.5,23.25,0.0,2919.0,2931.0
0.8099999907256484,0.006560692701943086,23.5,23.25,0.0,2919.0,2931.0
0.8149999906683993,0.006960735998863671,23.5,23.25,0.0,2919.0,2931.0
0.8199999906111503,0.007370869026533145,23.5,23.25,0.0,2919.0,2931.0
0.8249999905539012,0.007837321930569852,23.5,23.25,0.0,2919.0,2931.0
0.8299999904966521,0.008303774834606559,23.5,23.25,0.0,2919.0,2931.0
0.834999990439403,0.008770227738643267,23.5,23.25,0.0,2919.0,2931.0
0.8399999903821539,0.009236680642679974,23.5,23.25,0.0,2919.0,2931.0
0.8449999903249048,0.009677383835442414,23.5,23.25,0.0,2919.0,2931.0
0.8499999902676557,0.010027375820754162,23.5,23.25,0.0,2919.0,2931.0
0.8549999902104066,0.01037736780606591,23.5,23.25,0.0,2919.0,2931.0
0.8599999901531575,0.010727359791377658,23.5,23.25,0.0,2919.0,2931.0
0.8649999900959084,0.011064975796044317,23.5,23.25,0.0,2919.0,2931.0
0.8699999900386595,0.011358970437512926,23.5,23.25,0.0,2919.0,2931.0
0.8749999899814104,0.011652965078981531,23.5,23.25,0.0,2919.0,2931.0
0.8799999899241613,0.011946959720450134,23.5,23.25,0.0,2919.0,2931.0
0.8849999898669122,0.01235612459594624,23.5,23.25,0.0,2856.500133411435,2931.0
0.8899999898096631,0.01279064141510503,23.5,23.250000205739095,0.0,2780.242431649067,2931.0
0.894999989752414,0.013225158234263821,23.5,23.5,0.0,2703.9847298866994,2931.0
0.8999999896951649,0.013659675053422613,23.5,23.5,0.0,2627.7270281243314,2931.0
0.9049999896379158,0.014162590212501124,23.5,23.5,0.0,2554.505012362407,2931.0
0.9099999895806667,0.014912635625403209,23.5,23.5,0.0,2492.2512430915335,2931.0
0.9149999895234177,0.015662681038305294,23.5,23.5,0.0,2429.9974738206606,2931.0
0.9199999894661686,0.01641272645120738,23.5,23.5,0.0,2367.7437045497877,2931.0
0.9249999894089195,0.017108505521118363,23.5,23.5,0.0,2305.3825570996455,2931.0
0.9299999893516704,0.017608494071563716,23.5,23.5,0.0,2242.6339940187536,2931.0
0.9349999892944213,0.01810848262200907,23.5,23.5,0.0,2179.8854309378617,2931.0
0.9399999892371722,0.018608471172454424,23.5,23.5,0.0,2117.1368678569697,2931.0
0.9449999891799231,0.0191084493805976,23.5,23.5,0.0,2041.3756770632885,2930.8373259291034
0.949999989122674,0.019608390254057122,23.5,23.5,0.0,1918.6401926289766,2930.0874146189144
0.9549999890654249,0.020108331127516643,23.5,23.5,0.0,1795.9047081946646,2929.337503308725
0.9599999890081758,0.02060827200097616,23.5,23.5,0.0,1673.1692237603525,2928.5875919985356
0.9649999889509269,0.02116198528554503,23.5,23.5,0.0,1563.3932360142176,2928.0
0.9699999888936778,0.021910353403158417,23.5,23.5,0.0,1500.530314134693,2928.0
0.9749999888364287,0.0226587215207718,23.5,23.5,0.0,1437.6673922551686,2928.0
0.9799999887791796,0.023407089638385187,23.5,23.5,0.0,1374.8044703756443,2928.0
0.9849999887219305,0.02410383364985158,23.5,23.5,0.0,1311.9688769436266,2928.0
0.9899999886646814,0.024603685153465647,23.5,23.5,0.0,1249.2375132400614,2928.0
0.9949999886074323,0.025103536657079713,23.5,23.5,0.0,1186.5061495364962,2928.0
0.9999999885501832,0.02560338816069378,23.5,23.5,0.0,1123.774785832931,2928.0
1.0049999884929341,0.026154898262100407,23.5,23.5,0.0,1059.9042581488632,2928.0
1.0099999884356852,0.02690486320762003,23.5,23.5,0.0,991.6574481065775,2928.0
1.014999988378436,0.02765482815313962,23.5,23.5,0.0,923.4106380642949,2928.0
1.019999988321187,0.028404793098659238,23.5,23.5,0.0,855.1638280220092,2928.0
1.0249999882639378,0.029103179409074132,23.5,23.5,0.0,776.9076079811897,2928.0
1.0299999882066888,0.029603191801422624,23.5,23.5,0.0,660.1547143678173,2928.0
1.0349999881494396,0.030103204193771094,23.5,23.5,0.0,543.40182075445,2928.0
1.0399999880921906,0.030603216586119586,23.5,23.499998688040534,0.0,426.6489271410775,2928.0
1.0449999880349414,0.031154832392951737,23.5,23.25,0.0,321.6546972019818,2928.0
1.0499999879776925,0.03190479733847136,23.5,23.25,0.0,261.85749221255054,2928.0
1.0549999879204432,0.032654762283990946,23.5,23.25,0.0,202.06028722312195,2928.0
1.0599999878631943,0.03340472722951057,23.5,23.25,0.0,142.2630822336907,2928.0
1.064999987805945,0.03412128382365353,23.5,23.25,0.0,89.05114675882291,2750.440482171239
1.069999987748696,0.03470928134958524,23.5,23.25,0.0,61.18006402965984,1889.6121042072152
1.074999987691447,0.035297278875516924,23.5,23.25,0.0,33.308981300498004,1028.7837262432295
1.079999987634198,0.03588527640144863,23.5,23.25,0.0,5.437898571334941,167.95534827920574
1.0849999875769487,0.036349753178358674,23.5,23.25,0.0,0.0,0.0
1.0899999875196997,0.03678428800409902,23.5,23.25,0.0,0.0,0.0
1.0949999874624505,0.03721882282983934,23.5,23.25,0.0,0.0,0.0
1.0999999874052016,0.03765335765557968,23.5,23.25,0.0,0.0,0.0
1.1049999873479526,0.03815170112772573,23.5,23.25,0.0,0.0,0.0
1.1099999872907034,0.03890170183439476,23.5,23.25,0.0,0.0,0.0
1.1149999872334544,0.03965170254106382,23.5,23.49999889437096,0.0,0.0,0.0
1.1199999871762052,0.04040170324773285,23.5,23.5,0.0,0.0,0.0
1.1249999871189562,0.04105056798480063,23.5,23.5,0.0,0.0,0.0
1.129999987061707,0.04130056822035698,23.5,23.5,0.0,0.0,0.0
1.134999987004458,0.04155056845591334,23.5,23.5,0.0,0.0,0.0
1.1399999869472088,0.04180056869146968,23.5,23.5,0.0,0.0,0.0
1.1449999868899599,0.04210113905972477,23.5,23.5,0.0,0.0,0.0
1.1499999868327107,0.042601145491384294,23.5,23.5,0.0,0.0,0.0
1.1549999867754617,0.04310115192304384,23.5,23.5,0.0,0.0,0.0
1.1599999867182125,0.04360115835470336,23.5,23.5,0.0,0.0,0.0
1.1649999866609635,0.04411880786391964,23.5,23.5,0.0,0.0,0.0
1.1699999866037143,0.04470601511485427,23.5,23.5,0.0,0.0,0.0
1.1749999865464653,0.04529322236578893,23.5,23.5,0.0,0.0,0.0
1.1799999864892161,0.045880429616723555,23.5,23.5,0.0,0.0,0.0
1.1849999864319671,0.046173022637336525,23.5,23.5,0.0,0.0,0.0
1.1899999863747182,0.04639028554846804,23.5,23.5,0.0,0.0,0.0
1.194999986317469,0.04660754845959954,23.5,23.5,0.0,0.0,0.0
1.19999998626022,0.04682481137073105,23.5,23.5,0.0,0.0,0.0
1.2049999862029708,0.04709673817662487,23.5,23.5,0.0,0.0,0.0
1.2099999861457218,0.047596274162520734,23.5,23.5,0.0,0.0,0.0
1.2149999860884726,0.04809581014841658,23.5,23.5,0.0,0.0,0.0
1.2199999860312236,0.048595346134312455,23.5,23.5,0.0,0.0,0.0
1.2249999859739744,0.04904752369622975,23.5,23.5,0.0,0.0,0.0
1.2299999859167254,0.04929772675237378,23.5,23.5,0.0,0.0,0.0
1.2349999858594762,0.0495479298085178,23.5,23.5,0.0,0.0,0.0
1.2399999858022273,0.04979813286466183,23.5,23.5,0.0,0.0,0.0
1.244999985744978,0.050048303072549684,23.5,23.5,0.0,0.0,0.0
1.249999985687729,0.05029833609502218,23.5,23.5,0.0,0.0,0.0
1.2549999856304799,0.050548369117494656,23.5,23.5,0.0,0.0,0.0
1.259999985573231,0.05079840213996715,23.5,23.5,0.0,0.0,0.0
1.2649999855159817,0.05105695997377561,23.5,23.5,0.0,0.0,0.0
1.2699999854587327,0.051350999958070506,23.5,23.5,0.0,0.0,0.0
1.2749999854014835,0.051645039942365384,23.5,23.5,0.0,0.0,0.0
1.2799999853442345,0.05193907992666028,23.5,23.5,0.0,0.0,0.0
1.2849999852869856,0.05217197358621803,23.5,23.5,0.0,0.0,0.0
1.2899999852297364,0.05238888817915645,23.5,23.5,0.0,0.0,0.0
1.2949999851724874,0.052605802772094874,23.5,23.5,0.0,0.0,0.0
1.2999999851152382,0.05282271736503329,23.5,23.5,0.0,0.0,0.0
1.3049999850579892,0.05304567478041083,23.5,23.5,0.0,0.0,0.0
1.30999998500074,0.05329566309558403,23.5,23.5,0.0,0.0,0.0
1.314999984943491,0.05354565141075723,23.5,23.5,0.0,0.0,0.0
1.3199999848862418,0.05379563972593043,23.5,23.5,0.0,0.0,0.0
1.3249999848289928,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.3299999847717436,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.3349999847144947,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.3399999846572455,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.3449999845999965,0.05404413420192975,23.5,23.5,0.0,0.0,0.0
1.3499999845427473,0.054294095700396706,23.5,23.5,0.0,0.0,0.0
1.3549999844854983,0.054544057198863675,23.5,23.5,0.0,0.0,0.0
1.359999984428249,0.05479401869733064,23.5,23.5,0.0,0.0,0.0
1.3649999843710001,0.055,23.5,23.5,0.0,0.0,0.0
1.369999984313751,0.055,23.5,23.5,0.0,0.0,0.0
1.374999984256502,0.055,23.5,23.5,0.0,0.0,0.0
1.379999984199253,0.055,23.5,23.5,0.0,0.0,0.0
1.3849999841420038,0.05504365199064457,23.5,23.5,0.0,0.0,0.0
1.3899999840847548,0.055293503303071666,23.5,23.5,0.0,0.0,0.0
1.3949999840275056,0.055543354615498745,23.5,23.5,0.0,0.0,0.0
1.3999999839702566,0.05579320592792583,23.5,23.5,0.0,0.0,0.0
1.4049999839130074,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.4099999838557584,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.4149999837985092,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.4199999837412602,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.424999983684011,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.429999983626762,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.4349999835695129,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.4399999835122639,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.4449999834550147,0.055999999999999994,23.5,23.5,0.0,0.0,0.0
1.4499999833977657,0.05592561202960803,23.5,23.5,0.0,0.0,0.0
1.4549999833405165,0.0556130893817796,23.5,23.5,0.0,0.0,0.0
1.4599999832832675,0.055300566733951145,23.5,23.5,0.0,0.0,0.0
1.4649999832260185,0.055,23.5,23.5,0.0,0.0,0.0
1.4699999831687693,0.055,23.5,23.5,0.0,0.0,0.0
1.4749999831115204,0.055,23.5,23.5,0.0,0.0,0.0
1.4799999830542712,0.055,23.5,23.5,0.0,0.0,0.0
1.4849999829970222,0.055,23.5,23.5,0.0,0.0,0.0
1.489999982939773,0.055,23.5,23.5,0.0,0.0,0.0
1.494999982882524,0.055,23.5,23.5,0.0,0.0,0.0
1.4999999828252748,0.055,23.5,23.5,0.0,0.0,0.0
1.5049999827680258,0.055,23.5,23.5,0.0,0.0,0.0
1.5099999827107766,0.05485005522526654,23.5,23.5,0.0,0.0,0.0
1.5149999826535276,0.0546000490290923,23.5,23.5,0.0,0.0,0.0
1.5199999825962784,0.05435004283291807,23.5,23.5,0.0,0.0,0.0
1.5249999825390295,0.05410003663674383,23.5,23.5,0.0,0.0,0.0
1.5299999824817803,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.5349999824245313,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.539999982367282,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.544999982310033,0.054000000000000006,23.5,23.5,0.0,0.0,0.0
1.549999982252784,0.05385035078593283,23.5,23.5,0.0,0.0,0.0
1.554999982195535,0.05360076114773564,23.5,23.5,0.0,0.0,0.0
1.559999982138286,0.05335117150953845,23.5,23.5,0.0,0.0,0.0
1.5649999820810367,0.05310158187134127,23.5,23.5,0.0,0.0,0.0
1.5699999820237878,0.053,23.5,23.5,0.0,0.0,0.0
1.5749999819665386,0.053,23.749996723674386,23.5,0.0,0.0,0.0
1.5799999819092896,0.053,23.75,23.5,0.0,0.0,0.0
1.5849999818520404,0.053,23.75,23.5,0.0,0.0,0.0
1.5899999817947914,0.052854259114351855,23.75,23.5,0.0,0.0,0.0
1.5949999817375422,0.05260435421004194,23.75,23.5,0.0,0.0,0.0
1.5999999816802932,0.05235444930573202,23.75,23.5,0.0,0.0,0.0
1.604999981623044,0.052104544401422107,23.75,23.5,0.0,0.0,0.0
1.609999981565795,0.051854582312912435,23.75,23.5,0.0,0.0,0.0
1.6149999815085458,0.05160457909708267,23.75,23.5,0.0,0.0,0.0
1.6199999814512969,0.051354575881252904,23.75,23.5,0.0,0.0,0.0
1.6249999813940477,0.05110457266542314,23.75,23.5,0.0,0.0,0.0
1.6299999813367987,0.05085457291688986,23.75,23.5,0.0,0.0,0.0
1.6349999812795495,0.05060457566153588,23.75,23.5,0.0,0.0,0.0
1.6399999812223005,0.05035457840618189,23.75,23.250000214092953,0.0,0.0,0.0
1.6449999811650513,0.05010458115082791,23.749999988073107,23.25,0.0,0.0,0.0
1.6499999811078023,0.04985458216197721,23.5,23.25,0.0,0.0,0.0
1.6549999810505533,0.04960458192642086,23.5,23.25,0.0,0.0,0.0
1.6599999809933041,0.04935458169086451,23.5,23.25,0.0,0.0,0.0
1.6649999809360552,0.04910458145530816,23.5,23.25,0.0,0.0,0.0
1.669999980878806,0.04885499952691257,23.5,23.25,0.0,0.0,0.0
1.674999980821557,0.048605718434293226,23.5,23.25,0.0,0.0,0.0
1.6799999807643078,0.048356437341673886,23.5,23.25,0.0,0.0,0.0
1.6849999807070588,0.04810715624905454,23.5,23.25,0.0,0.0,0.0
1.6899999806498096,0.04785752459051466,23.5,23.25,0.0,0.0,0.0
1.6949999805925606,0.047607628619781704,23.5,23.25,0.0,0.0,0.0
1.6999999805353114,0.04735773264904876,23.5,23.25,0.0,0.0,0.0
1.7049999804780624,0.047107836678315806,23.5,23.25,0.0,0.0,0.0
1.7099999804208132,0.046857864491881604,23.5,23.25,0.0,0.0,0.0
1.7149999803635643,0.04660783445039321,23.5,23.499997358782036,0.0,0.0,0.0
1.719999980306315,0.04635780440890483,23.5,23.5,0.0,0.0,0.0
1.724999980249066,0.046107774367416435,23.5,23.5,0.0,0.0,0.0
1.7299999801918169,0.04585776128414207,23.5,23.5,0.0,0.0,0.0
1.734999980134568,0.045607761048585715,23.5,23.5,0.0,0.0,0.0
1.739999980077319,0.045357760813029356,23.5,23.5,0.0,0.0,0.0
1.7449999800200697,0.04510776057747302,23.5,23.5,0.0,0.0,0.0
1.7499999799628208,0.04485777390566693,23.5,23.5,0.0,0.0,0.0
1.7549999799055715,0.04460779750974017,23.5,23.5,0.0,0.0,0.0
1.7599999798483226,0.0443578211138134,23.5,23.5,0.0,0.0,0.0
1.7649999797910734,0.044107844717886646,23.5,23.5,0.0,0.0,0.0
1.7699999797338244,0.04385839158475253,23.5,23.5,0.0,0.0,0.0
1.7749999796765752,0.04360933548575628,23.5,23.5,0.0,0.0,0.0
1.7799999796193262,0.04336027938676003,23.5,23.5,0.0,0.0,0.0
