V,w
0.9999863060784362,11.89170568561873
0.999986975681372,11.941839464882944
0.9999876125421828,11.991973244147157
0.9999882182618872,12.042107023411372
0.9999887943632175,12.092240802675585
0.9999893422944476,12.1423745819398
0.9999898634330341,12.192508361204014
0.9999903590890789,12.242642140468227
0.9999908305086227,12.292775919732442
0.9999912788767776,12.342909698996657
0.9999917053207066,12.39304347826087
0.9999921109124562,12.443177257525084
0.9999924966716528,12.493311036789299
0.9999928635680648,12.543444816053512
0.9999932125240416,12.593578595317727
0.9999935444168313,12.64371237458194
0.9999938600807864,12.693846153846154
0.9999941603094618,12.743979933110369
0.9999944458576088,12.794113712374582
0.9999947174430734,12.844247491638797
0.9999949757486005,12.894381270903011
0.9999952214235499,12.944515050167224
0.9999954550855294,12.994648829431439
0.9999956773219472,13.044782608695654
0.9999958886914881,13.094916387959866
0.9999960897255189,13.145050167224081
0.9999962809294235,13.195183946488294
0.9999964627838737,13.245317725752509
0.9999966357460374,13.295451505016723
0.999996800250728,13.345585284280936
0.9999969567114976,13.395719063545151
0.9999971055216763,13.445852842809366
0.9999972470553615,13.495986622073579
0.9999973816683577,13.546120401337793
0.9999975096990716,13.596254180602008
0.9999976314693626,13.646387959866221
0.9999977472853515,13.696521739130436
0.9999978574381909,13.746655518394649
0.9999979622047963,13.796789297658863
0.999998061848543,13.846923076923078
0.9999981566199275,13.897056856187291
0.9999982467571977,13.947190635451506
0.9999983324869518,13.99732441471572
0.9999984140247076,14.047458193979933
0.9999984915754447,14.097591973244148
0.9999985653341198,14.147725752508363
0.9999986354861563,14.197859531772576
0.999998702207911,14.24799331103679
0.9999987656671172,14.298127090301003
0.9999988260233066,14.348260869565218
0.9999988834282096,14.398394648829433
0.999998938026138,14.448528428093645
0.9999989899543467,14.49866220735786
0.999999039343379,14.548795986622075
0.9999990863173952,14.598929765886288
0.9999991309944843,14.649063545150502
0.9999991734869612,14.699197324414717
0.9999992139016485,14.74933110367893
0.9999992523401455,14.799464882943145
0.9999992888990838,14.849598662207358
0.9999993236703697,14.899732441471572
0.9999993567414154,14.949866220735787
0.999999388195359,15.0
